PASSENGERS,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,MONTH
2137.00,931.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,14698,SBP,"San Luis Obispo, CA",CA,06,California,91,2024,1
2137.00,1080.00,QX,19687,Horizon Air,D,QX,Horizon Air,2,2,14679,SAN,"San Diego, CA",CA,06,California,91,14004,PAE,"Everett, WA",WA,53,Washington,93,2024,1
2138.00,134.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11982,GRK,"Killeen, TX",TX,48,Texas,74,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
2138.00,240.00,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11267,DAY,"Dayton, OH",OH,39,Ohio,44,2024,1
2139.00,235.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,12223,HTS,"Ashland, WV",WV,54,West Virginia,39,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,2024,1
2139.00,321.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,2024,1
2139.00,699.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15023,STS,"Santa Rosa, CA",CA,06,California,91,2024,1
2139.00,776.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14262,PSP,"Palm Springs, CA",CA,06,California,91,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2139.00,1276.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14107,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
2139.00,1363.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,2024,1
2140.00,977.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14252,PSC,"Pasco/Kennewick/Richland, WA",WA,53,Washington,93,10466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
2141.00,737.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,12441,JAC,"Jackson, WY",WY,56,Wyoming,88,14771,SFO,"San Francisco, CA",CA,06,California,91,2024,1
2141.00,1102.00,XP,20207,TEM Enterprises dba  Avelo Airlines,D,XP,TEM Enterprises dba  Avelo Airlines,1,1,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,12244,HVN,"New Haven, CT",CT,09,Connecticut,11,2024,1
2142.00,223.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11721,FNT,"Flint, MI",MI,26,Michigan,43,2024,1
2143.00,453.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,12992,LIT,"Little Rock, AR",AR,05,Arkansas,71,2024,1
2143.00,1137.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14262,PSP,"Palm Springs, CA",CA,06,California,91,11259,DAL,"Dallas, TX",TX,48,Texas,74,2024,1
2144.00,533.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2144.00,1105.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2024,1
2146.00,491.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,13244,MEM,"Memphis, TN",TN,47,Tennessee,54,2024,1
2146.00,2537.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
2147.00,757.00,09Q,21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,2,15376,TUS,"Tucson, AZ",AZ,04,Arizona,81,13061,LRD,"Laredo, TX",TX,48,Texas,74,2024,1
2147.00,1489.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,14747,SEA,"Seattle, WA",WA,53,Washington,93,2024,1
2148.00,212.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,12264,IAD,"Washington, DC",VA,51,Virginia,38,2024,1
2149.00,1310.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13204,MCO,"Orlando, FL",FL,12,Florida,33,2024,1
2150.00,193.00,G7,20500,GoJet Airlines LLC d/b/a United Express,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11618,EWR,"Newark, NJ",NJ,34,New Jersey,21,14711,SCE,"State College, PA",PA,42,Pennsylvania,23,2024,1
2150.00,965.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14108,PIA,"Peoria, IL",IL,17,Illinois,41,14112,PIE,"St. Petersburg, FL",FL,12,Florida,33,2024,1
2154.00,231.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,12339,IND,"Indianapolis, IN",IN,18,Indiana,42,2024,1
2155.00,825.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13303,MIA,"Miami, FL",FL,12,Florida,33,14524,RIC,"Richmond, VA",VA,51,Virginia,38,2024,1
2156.00,821.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13871,OMA,"Omaha, NE",NE,31,Nebraska,65,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
2156.00,2086.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,14524,RIC,"Richmond, VA",VA,51,Virginia,38,2024,1
2158.00,851.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,13204,MCO,"Orlando, FL",FL,12,Florida,33,13230,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,2024,1
2159.00,235.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
2161.00,763.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14057,PDX,"Portland, OR",OR,41,Oregon,92,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,2024,1
2161.00,1341.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12953,LGA,"New York, NY",NY,36,New York,22,13851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2024,1
2162.00,224.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,15380,TVC,"Traverse City, MI",MI,26,Michigan,43,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2163.00,235.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2164.00,462.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,2024,1
2164.00,914.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11259,DAL,"Dallas, TX",TX,48,Texas,74,14685,SAV,"Savannah, GA",GA,13,Georgia,34,2024,1
2165.00,422.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,14570,RNO,"Reno, NV",NV,32,Nevada,85,2024,1
2167.00,261.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,11630,FAI,"Fairbanks, AK",AK,02,Alaska,1,10299,ANC,"Anchorage, AK",AK,02,Alaska,1,2024,1
2168.00,588.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13796,OAK,"Oakland, CA",CA,06,California,91,14869,SLC,"Salt Lake City, UT",UT,49,Utah,87,2024,1
2169.00,343.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,14576,ROC,"Rochester, NY",NY,36,New York,22,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
2169.00,397.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,14893,SMF,"Sacramento, CA",CA,06,California,91,2024,1
2169.00,854.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13204,MCO,"Orlando, FL",FL,12,Florida,33,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
2169.00,1619.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,13244,MEM,"Memphis, TN",TN,47,Tennessee,54,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
2170.00,594.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,13230,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,2024,1
2171.00,1175.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14025,PBG,"Plattsburgh, NY",NY,36,New York,22,14761,SFB,"Sanford, FL",FL,12,Florida,33,2024,1
2173.00,691.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13232,MDW,"Chicago, IL",IL,17,Illinois,41,2024,1
2174.00,972.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13204,MCO,"Orlando, FL",FL,12,Florida,33,12197,HPN,"White Plains, NY",NY,36,New York,22,2024,1
2175.00,325.00,2JQ,21718,Delux Public Charter LLC,D,2JQ,Delux Public Charter LLC,1,6,10800,BUR,"Burbank, CA",CA,06,California,91,13796,OAK,"Oakland, CA",CA,06,California,91,2024,1
2178.00,388.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,12264,IAD,"Washington, DC",VA,51,Virginia,38,2024,1
2178.00,1007.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11503,EGE,"Eagle, CO",CO,08,Colorado,82,2024,1
2179.00,458.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2179.00,765.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,12478,JFK,"New York, NY",NY,36,New York,22,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,2024,1
2179.00,1222.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,13303,MIA,"Miami, FL",FL,12,Florida,33,2024,1
2180.00,364.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14321,PWM,"Portland, ME",ME,23,Maine,12,2024,1
2180.00,674.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13495,MSY,"New Orleans, LA",LA,22,Louisiana,72,2024,1
2181.00,585.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12953,LGA,"New York, NY",NY,36,New York,22,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2024,1
2182.00,867.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
2182.00,890.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14082,PGD,"Punta Gorda, FL",FL,12,Florida,33,12917,LCK,"Columbus, OH",OH,39,Ohio,44,2024,1
2183.00,911.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11109,COS,"Colorado Springs, CO",CO,08,Colorado,82,2024,1
2186.00,204.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,15304,TPA,"Tampa, FL",FL,12,Florida,33,13303,MIA,"Miami, FL",FL,12,Florida,33,2024,1
2187.00,334.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,ORD,"Chicago, IL",IL,17,Illinois,41,2024,1
2189.00,425.00,YX,20452,Republic Airline,D,YX,Republic Airline,3,3,12478,JFK,"New York, NY",NY,36,New York,22,11042,CLE,"Cleveland, OH",OH,39,Ohio,44,2024,1
2189.00,509.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,12478,JFK,"New York, NY",NY,36,New York,22,2024,1
2190.00,704.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,12280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,10466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
2191.00,383.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,12264,IAD,"Washington, DC",VA,51,Virginia,38,11433,DTW,"Detroit, MI",MI,26,Michigan,43,2024,1
2191.00,471.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14831,SJC,"San Jose, CA",CA,06,California,91,11603,EUG,"Eugene, OR",OR,41,Oregon,92,2024,1
2193.00,554.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14122,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,15016,STL,"St. Louis, MO",MO,29,Missouri,64,2024,1
2195.00,1056.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,12197,HPN,"White Plains, NY",NY,36,New York,22,14027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2024,1
2196.00,136.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,10257,ALB,"Albany, NY",NY,36,New York,22,12953,LGA,"New York, NY",NY,36,New York,22,2024,1
2196.00,313.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,11865,GCC,"Gillette, WY",WY,56,Wyoming,88,2024,1
2197.00,550.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,10994,CHS,"Charleston, SC",SC,45,South Carolina,37,2024,1
2197.00,550.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,15016,STL,"St. Louis, MO",MO,29,Missouri,64,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
2198.00,693.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2024,1
2201.00,636.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,13577,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,2024,1
2202.00,983.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,15304,TPA,"Tampa, FL",FL,12,Florida,33,2024,1
2204.00,550.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11298,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,15016,STL,"St. Louis, MO",MO,29,Missouri,64,2024,1
2204.00,738.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13577,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,13232,MDW,"Chicago, IL",IL,17,Illinois,41,2024,1
2206.00,1124.00,B6,20409,JetBlue Airways,D,B6,JetBlue Airways,3,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,10721,BOS,"Boston, MA",MA,25,Massachusetts,13,2024,1
2206.00,1216.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,11423,DSM,"Des Moines, IA",IA,19,Iowa,61,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,2024,1
2207.00,834.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14057,PDX,"Portland, OR",OR,41,Oregon,92,12892,LAX,"Los Angeles, CA",CA,06,California,91,2024,1
2207.00,2584.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14771,SFO,"San Francisco, CA",CA,06,California,91,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2024,1
2208.00,234.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14747,SEA,"Seattle, WA",WA,53,Washington,93,11603,EUG,"Eugene, OR",OR,41,Oregon,92,2024,1
2209.00,228.00,QX,19687,Horizon Air,D,QX,Horizon Air,2,2,14747,SEA,"Seattle, WA",WA,53,Washington,93,14489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,2024,1
2209.00,515.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,14635,RSW,"Fort Myers, FL",FL,12,Florida,33,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
2209.00,1216.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,11423,DSM,"Des Moines, IA",IA,19,Iowa,61,2024,1
2210.00,409.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,10693,BNA,"Nashville, TN",TN,47,Tennessee,54,2024,1
2210.00,959.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,13476,MRY,"Monterey, CA",CA,06,California,91,2024,1
2211.00,573.00,OH,20397,PSA Airlines Inc.,D,OH,PSA Airlines Inc.,2,2,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14576,ROC,"Rochester, NY",NY,36,New York,22,2024,1
2211.00,3764.00,HA,19690,Hawaiian Airlines Inc.,D,HA,Hawaiian Airlines Inc.,3,3,10423,AUS,"Austin, TX",TX,48,Texas,74,12173,HNL,"Honolulu, HI",HI,15,Hawaii,2,2024,1
2212.00,94.00,3M,20401,Silver Airways,D,3M,Silver Airways,1,1,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,15027,STX,"Christiansted, VI",VI,78,U.S. Virgin Islands,4,2024,1
2215.00,321.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,14730,SDF,"Louisville, KY",KY,21,Kentucky,52,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
2215.00,334.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,2024,1
2215.00,1080.00,QX,19687,Horizon Air,D,QX,Horizon Air,2,2,14004,PAE,"Everett, WA",WA,53,Washington,93,14679,SAN,"San Diego, CA",CA,06,California,91,2024,1
2217.00,399.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,2024,1
2217.00,1608.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,14831,SJC,"San Jose, CA",CA,06,California,91,12266,IAH,"Houston, TX",TX,48,Texas,74,2024,1
2218.00,213.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11203,CWA,"Mosinee, WI",WI,55,Wisconsin,45,2024,1
2218.00,234.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,11603,EUG,"Eugene, OR",OR,41,Oregon,92,14747,SEA,"Seattle, WA",WA,53,Washington,93,2024,1
2220.00,2384.00,AS,19930,Alaska Airlines Inc.,D,AS,Alaska Airlines Inc.,3,3,14831,SJC,"San Jose, CA",CA,06,California,91,12758,KOA,"Kona, HI",HI,15,Hawaii,2,2024,1
2221.00,972.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,12197,HPN,"White Plains, NY",NY,36,New York,22,13204,MCO,"Orlando, FL",FL,12,Florida,33,2024,1
2221.00,1237.00,NK,20416,Spirit Air Lines,D,NK,Spirit Air Lines,3,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,15304,TPA,"Tampa, FL",FL,12,Florida,33,2024,1
2223.00,329.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,14771,SFO,"San Francisco, CA",CA,06,California,91,13264,MFR,"Medford, OR",OR,41,Oregon,92,2024,1
2223.00,738.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13232,MDW,"Chicago, IL",IL,17,Illinois,41,13577,MYR,"Myrtle Beach, SC",SC,45,South Carolina,37,2024,1
2224.00,1334.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,14025,PBG,"Plattsburgh, NY",NY,36,New York,22,11697,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,2024,1
2226.00,223.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11721,FNT,"Flint, MI",MI,26,Michigan,43,2024,1
2226.00,1069.00,F9,20436,Frontier Airlines Inc.,D,F9,Frontier Airlines Inc.,3,3,14683,SAT,"San Antonio, TX",TX,48,Texas,74,12889,LAS,"Las Vegas, NV",NV,32,Nevada,85,2024,1
2226.00,2404.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,13487,MSP,"Minneapolis, MN",MN,27,Minnesota,63,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2024,1
2227.00,313.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,11865,GCC,"Gillette, WY",WY,56,Wyoming,88,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2227.00,844.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,11292,DEN,"Denver, CO",CO,08,Colorado,82,11638,FAT,"Fresno, CA",CA,06,California,91,2024,1
2227.00,1069.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,11193,CVG,"Cincinnati, OH",KY,21,Kentucky,52,11292,DEN,"Denver, CO",CO,08,Colorado,82,2024,1
2229.00,399.00,9E,20363,Endeavor Air Inc.,D,9E,Endeavor Air Inc.,2,2,13795,OAJ,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,10397,ATL,"Atlanta, GA",GA,13,Georgia,34,2024,1
2230.00,207.00,DL,19790,Delta Air Lines Inc.,D,DL,Delta Air Lines Inc.,3,3,11433,DTW,"Detroit, MI",MI,26,Michigan,43,15380,TVC,"Traverse City, MI",MI,26,Michigan,43,2024,1
2231.00,68.00,B6,20409,JetBlue Airways,L,B6,JetBlue Airways,3,3,14843,SJU,"San Juan, PR",PR,72,Puerto Rico,3,15024,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,2024,1
2232.00,718.00,WN,19393,Southwest Airlines Co.,D,WN,Southwest Airlines Co.,3,3,13198,MCI,"Kansas City, MO",MO,29,Missouri,64,10140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2024,1
2234.00,834.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,12892,LAX,"Los Angeles, CA",CA,06,California,91,14057,PDX,"Portland, OR",OR,41,Oregon,92,2024,1
2235.00,83.00,MQ,20398,Envoy Air,D,MQ,Envoy Air,3,3,11057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,2024,1
2238.00,1050.00,AA,19805,American Airlines Inc.,D,AA,American Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,14986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,2024,1
2239.00,224.00,ZW,20046,Air Wisconsin Airlines Corp,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,ORD,"Chicago, IL",IL,17,Illinois,41,15380,TVC,"Traverse City, MI",MI,26,Michigan,43,2024,1
2239.00,2120.00,UA,19977,United Air Lines Inc.,D,UA,United Air Lines Inc.,3,3,11066,CMH,"Columbus, OH",OH,39,Ohio,44,14771,SFO,"San Francisco, CA",CA,06,California,91,2024,1
2240.00,364.00,PT,20427,Piedmont Airlines,D,PT,Piedmont Airlines,2,2,14100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,14321,PWM,"Portland, ME",ME,23,Maine,12,2024,1
2240.00,589.00,OO,20304,SkyWest Airlines Inc.,D,OO,SkyWest Airlines Inc.,3,3,13930,ORD,"Chicago, IL",IL,17,Illinois,41,11995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,2024,1
2241.00,1164.00,G4,20368,Allegiant Air,D,G4,Allegiant Air,3,3,13433,MOT,"Minot, ND",ND,38,North Dakota,66,10466,AZA,"Phoenix, AZ",AZ,04,Arizona,81,2024,1
